,feature_1,feature_2,target
151,1.410963660584624,1.1893530347569703,1
152,1.0745799447208149,-1.2642492039994813,0
153,0.9115522812535068,-0.6686010880933388,0
154,,0.7090248105800873,1
155,-1.0448649527657294,-1.032201864175552,0
156,0.8479265534097457,,0
157,1.4759641680106417,,0
158,-0.6063199602918699,-0.0141887036138232,0
159,-0.4717314596988815,,0
160,0.936766927361762,0.3977483949983997,1
161,-0.2335001083222389,-1.1289770658928755,0
162,0.9326797018508368,-0.9869671008765032,0
163,0.7677526077363364,1.0286434319648785,1
164,-0.2778514261723691,1.033709972433822,1
165,0.5902943547754311,-0.9683105307556304,0
166,-0.6719170707599242,1.1045801003758142,1
167,-0.7642384518708842,-1.3667110217235376,0
168,0.0410720214106117,1.4276317833447492,1
169,0.4170863079632088,1.3760456734491942,1
170,0.8589264722032453,1.213148837980214,1
171,1.3176732400212074,0.97261928694948,1
172,0.8098629596898455,-0.9532365908183408,0
173,0.9030747878921348,-0.0872249909901455,0
174,1.592494669701218,0.5508932228092521,1
175,0.8007250737133923,,0
176,1.1109701919459016,0.8607120636693724,1
177,-1.9229922740885628,0.6830956485606874,1
178,-2.283112196272908,-2.7487438028017253,0
179,1.2370117331680637,0.9520441992420244,1
180,-1.1993184573288496,-1.2881048884563353,0
181,0.9433758609328357,-1.5838298135840183,0
182,-2.398365668696463,0.3869529002306879,1
183,0.7461813298863955,1.1511664799579973,1
184,-0.0449469885504082,1.220245432450653,1
185,1.4084121642294298,1.1532655163839494,1
186,-0.6271367505803688,-1.0259358546473911,0
187,-0.7300872532601762,-0.7472124439709132,0
188,0.5717187312714667,0.7917652552322916,0
189,-1.510328323975379,1.485250684454196,1
190,1.221924907727036,0.650678109590155,1
191,-0.3038273770419339,-2.0365435206852056,0
192,-1.079863464100917,-0.749695513226916,0
193,0.0349582470972109,-0.9760173189725864,0
194,-2.525971457591683,-2.077425212844677,0
195,-1.093498140208937,0.8224925733710118,1
196,-1.38202529244199,1.0621846019059678,1
197,0.714404209629328,-1.345322013481403,0
198,0.8066652734627635,-0.6609979985002491,0
199,0.0155607279655793,2.0679058580917893,1
200,0.5894164758682987,-1.171314512398963,0
201,-1.615818150771394,-1.508929544078495,0
202,0.4090391406836258,-0.7990217397628575,0
203,0.7951233679410056,1.049043488552546,1
204,0.2787564814507459,-0.8226709816827448,0
205,0.5750210508250675,1.224835786872322,1
206,0.6728358120421163,-0.8996391386228356,0
207,1.0642702796359145,1.2021094873276892,1
208,0.677892552006969,2.3447323315611164,1
209,0.9854570233349408,-1.1588092875277274,0
210,-1.5699056669348463,1.0189848695092465,1
211,0.4974528600502665,2.18022923404781,1
212,1.0766711417851151,-1.946969298737976,0
213,1.0525540676928162,1.0240786616028184,1
214,0.8031773182565995,-0.3545288166477175,0
215,-0.722754394786681,-0.7630719132845483,0
216,-0.2831689493836731,0.8543921482060035,1
217,1.2448614136633045,0.5838628958089718,1
218,0.1033064410157316,-1.452598957698941,0
219,0.079163500893556,-0.8802141889639126,0
220,1.3426743554925988,-1.0270761239065611,0
221,0.1869881554511565,1.6797348655208937,1
222,-1.225578240485886,,0
223,0.1448424567183661,-1.6959666720535602,0
224,0.92912001578364,-0.5938754029515821,0
225,-0.6636440933408589,0.6608874364752053,0
226,-1.513077376194155,-0.7453119919294863,0
227,,,0
228,-0.4788511910131323,-1.277736234601628,0
229,-2.504051570580092,1.2222985843849463,1
230,0.8541952125325847,-1.2845440449243448,0
231,-2.972555490940457,-2.3187271213499456,0
232,0.7286087206013676,,1
233,0.8663068640666896,-1.2593422739085482,0
234,1.6824956805992357,0.3514256052889223,1
235,1.4755520169880194,0.743113572079036,1
236,1.174548891990308,-0.9391264070325396,0
237,1.0570106004444215,-1.2409233243788167,0
238,-0.8593134857993767,-1.7308508862732823,0
239,1.0159508404320092,-1.2796856240069985,0
240,-1.0543532139887224,0.431533174841805,1
241,0.0113056254403616,1.4532966605953428,1
242,1.6833008058196608,0.6886798253826183,1
243,-0.3489378037752906,0.847636801360004,1
244,0.6883097540061274,-0.9791881018606544,0
245,-1.1368576472812522,-1.048505382216299,0
246,1.0157862608497177,-1.5791510905651576,0
247,1.071254004122418,0.5345908655824096,1
248,-1.830958444772503,-1.2072302818625098,0
249,0.2172028149367291,1.543150519490386,1
250,-1.3020814885494354,-0.4870088973334345,0
251,1.030395082555239,1.6422787976747375,1
252,-0.3111182200322056,-1.1856235106202142,0
253,0.672666958332242,-1.0069377568133149,0
254,-0.9093440162448728,1.451309078214592,1
255,1.1009134910205658,1.452333934542511,1
256,-1.1721943784682505,-0.4610981029028247,0
257,-1.845716888527277,-0.513513611305541,0
258,-0.6052121295722501,-0.6279527068149411,0
259,0.6907080944848979,-0.3351098575673129,0
260,-2.2619893048345414,-1.6532086924551506,0
261,1.265266976840235,-2.2028408098781367,0
262,1.1464566566379917,-0.8623905237242924,0
263,-1.8308053133559092,1.270299412177327,1
264,1.113915832106078,-1.7458122012782575,0
265,0.8852104053552398,1.3071207858856768,1
266,-0.5735374081580462,1.2334959105043048,1
267,,-0.7309150161201702,0
268,-1.9589098852764824,,1
269,0.7742104839430624,1.49998352122218,1
270,-0.0158098764805814,-0.4824465981138304,0
271,1.1872772622132342,0.6364725388238512,1
272,,0.2801710590890258,0
273,1.270779111401119,-0.810083479392193,0
274,-1.5342683390083325,-1.066180363309607,0
275,1.271696982458385,0.5229297824728176,1
276,0.5065968286551252,,0
277,-0.4874738632071541,-1.9035530874938664,0
278,1.0698202288034686,-0.9677726893018724,0
279,-0.113132035296021,-0.5694132435764923,0
280,1.347791634273455,-1.5317595121622491,0
281,-1.8131572789182824,0.1279159572726028,1
282,1.107432908359534,0.2919728392551604,0
283,0.955341294259209,1.4645642324007466,1
284,0.8718436100171683,-1.1439326994707235,0
285,0.9247048110083176,-1.4188694152169117,0
286,-0.5680497203782173,-1.079492484471139,0
287,0.3769313553080644,0.0978335510251584,0
288,-1.4441740027776535,0.6922188056669234,1
289,-1.4515029346804662,-0.7807581364069425,0
290,1.0025953298703714,-0.4663366727915762,0
291,0.8111888904674436,0.9286826611429704,1
292,0.7589913686916803,-1.0355726160268437,0
293,0.9149094098372254,-1.3859841006008549,0
294,-0.4834171104311804,,1
295,0.9218127799891366,,0
296,,-1.6129640425718803,0
297,-0.4950337634590902,-0.446273276833262,0
298,0.9919272896427354,0.3804692389717816,1
299,0.6573363164872268,-1.496527182629511,0
300,-1.6059212445186724,-1.006809627523992,0
301,-2.727150332658543,-1.7296038747104774,0
302,-1.77743009159528,1.1080624392948557,1
303,0.8972139544324234,-0.8400007410009314,0
304,,0.6379543889103592,1
305,1.2255350723884295,0.9069778860268634,1
306,1.3872683111378297,0.9235480579903842,1
307,-0.7365995670599124,-1.129689922952588,0
308,1.357678686592963,0.4932604005607711,1
309,-1.5015439560399737,0.5351807921300913,1
310,-0.5636802728245685,0.8890205309921976,1
311,-0.2377779343824063,,0
312,1.021591005644415,-0.6253366861989554,0
313,0.3311553591041485,1.1013676143572253,1
314,-0.8544111648341444,-1.4877607082806472,0
315,0.8374076099768838,-1.1589690463357456,0
316,1.1088651278030106,0.0131407129063128,0
317,,0.4270009565048736,1
318,0.1040731410089177,1.623538850871081,1
319,1.6274252885916418,-0.0949813785130821,1
320,-0.6592557922358708,-1.071100393769457,0
321,1.0467009659614657,-0.1905701028040249,0
322,-0.7019175074447591,0.9471088307474196,1
323,-1.499318717179566,-1.445489365100986,0
324,1.0037800094331075,0.386601526436428,1
325,0.9649558830453192,0.810651454607243,1
326,0.4057653056427913,1.882297030338674,1
327,0.9385349622966526,0.6911206745194844,1
328,1.1926989984405365,-0.3436245291682073,0
329,-1.6312154251756863,0.7880949319583012,1
330,0.8838909717588477,-1.235380112320949,0
331,0.9038115570362598,1.531874303440092,1
332,-1.9727374529865145,1.083656060837618,1
333,0.8682005988000904,1.2132358279684503,1
334,0.3978201354617796,1.1470136944607456,1
335,-2.3095210386168548,0.6760370798158497,0
336,0.9399404289496528,-0.6006166054301803,0
337,1.02929794776702,-1.0889506067533266,0
338,,-0.8834896715287219,0
339,1.056849468432029,-1.396209112220734,0
340,-2.679189041468061,-0.7759795595170675,0
341,1.2740401577033116,-0.0930426984370522,1
342,0.8946322402524604,-0.929364899717328,0
343,-1.5024495743848538,1.2662783956938923,1
344,0.8998552483825116,0.2489338384370311,1
345,0.906316972442283,0.6234881559446803,1
346,0.096973800740572,-0.3117588185744826,0
347,-2.3663608132653304,-3.1879747895247466,0
348,0.7743728007676457,1.9247577638403528,1
349,0.98464902319558,0.9767795537023364,1
350,-1.4502151438145652,0.4139722860387199,1
351,0.6072502385941116,1.618527128875323,1
352,1.282600660958943,,1
353,,1.8023307862001197,1
354,1.0638611961751128,1.5191717702919485,1
355,-1.3654468964101074,-2.6252782564817374,0
356,-1.4160602643066236,,0
357,-1.980772326337628,0.3405844884258516,1
358,-1.5007172013311572,0.6577652651052726,1
359,1.1239473090562333,0.4353413416452485,0
360,0.7822379137868749,1.0802750137360602,1
361,-0.0173042825295374,-1.3453833465042748,0
362,-1.1532880423488172,-0.9452717537332744,0
363,1.662055820345851,0.8863604597695532,1
364,-2.0571283044217306,-0.2642184885864211,1
365,-1.576776724954983,1.315893272246201,1
366,1.375079795372959,-1.5610045107140509,0
367,,-1.7969541885265468,0
368,1.0989742767809725,1.257448236607283,1
369,-0.3074980578326084,-1.1937264256269822,0
370,0.4624913606092956,1.1995145651473795,1
371,-1.139999943156612,,0
372,-2.596886661330143,0.8993285251147226,1
373,0.6711743651792232,-0.0916096897392574,0
374,-1.4851043167729654,-0.3223527757083588,0
375,1.3187135244550383,1.3718965790046922,1
376,-2.073226425397872,-0.6546393655770488,0
377,-0.4079179642776295,0.5284244741233761,1
378,-1.3310993279339298,0.9535603702787054,1
379,0.0936771859795715,-0.913510935983505,1
380,-0.0340126329054881,-1.0839265394412545,0
381,-1.13888054523726,1.1039516450754463,1
382,0.8547753836286572,-1.3300416804521282,0
383,1.0892117063936848,0.5413703960259566,1
384,1.583210264018989,0.364178839146171,1
385,-0.8637946750002231,-2.671185142905092,0
386,0.920992310832074,-0.4130114152341141,0
387,-1.0614952433689082,0.6801786856284843,1
388,,-2.54290857460148,0
389,-1.464624573444833,0.9089790569365724,1
390,1.2709307453864327,0.3079391036061341,1
391,0.8959118898867247,0.9621644757785636,1
392,-0.5030093711759404,0.3933110775915859,1
393,0.8695991570923192,0.9131515199313756,1
394,-1.8450946486252413,0.4972864189988737,0
395,-0.8675904079210245,-1.829799814481546,0
396,0.0419826491428065,1.595262463995217,1
397,-1.033596499475565,-0.7575648610877793,0
398,0.6679994027280649,-0.5585104174394466,0
399,0.8900692530210983,-1.0066894859003608,0
400,-1.821300805581607,0.5291420617450121,1
401,1.0016146831752653,-0.3596775481696577,0
402,1.3064060822604089,-0.8511068953367048,0
403,-1.1296628519959149,-1.493394994124582,0
404,0.9477542487504816,-0.4039950844691014,0
405,0.0961292354053466,1.7308957934831837,1
406,,-1.5564321317441967,0
407,-0.3699315542867213,-1.4396442791325217,0
408,1.2414776967826493,-0.3186445918412722,0
409,-1.7659778810436864,-1.099073805138597,0
410,-2.350702684400505,-2.1352280759837705,0
411,,0.8046873499291695,1
412,0.8874003358997492,0.6417711590122381,1
413,0.4156189935127462,1.5573926785901206,1
414,-1.992177267484473,-1.101008054459667,1
415,0.7130110680182671,0.7547764517166865,1
416,-1.3210436964221988,,0
417,0.8485435809208064,0.7508335875593484,1
418,0.7646870289047463,1.4851595999772715,1
419,-0.8137897512070325,1.058255161077921,1
420,1.6024921792701794,0.4006416760655445,1
421,0.4274389053087587,1.891663763082552,1
422,-0.9125092570179604,-0.9308167912505648,0
423,1.1423036492068863,1.6675476254757255,1
424,0.6963075278650364,1.7875153359019191,1
425,0.4412345309611341,1.8358842088639515,1
426,1.362456881250428,0.6311714250098112,1
427,0.8567874577223153,1.1284054439808466,1
428,-0.5774191839209816,1.0711254765070377,1
429,0.9615635389456424,-1.5335666395252805,0
430,1.245144432767914,0.672503227355744,1
431,1.1047227221145888,-1.033462608805269,0
432,0.7992264018760751,-0.4315741894435781,0
433,-0.9687848157499208,-0.8452485266030311,0
434,1.019580958480338,1.1095584511728998,1
435,1.2831692632983924,0.001774340396776,1
436,0.7750300954133063,-1.065730675178481,0
437,-1.2853240820716263,-1.9336067239499988,0
438,0.9599401472358342,0.8839352847620383,1
439,,0.0104065930420664,0
440,-1.3519408922673768,-0.4143911380044075,0
441,-0.1569915649225532,-1.147690050226214,0
442,0.748309697265702,-1.0731147944856512,0
443,-0.1801235961142022,0.8706432901054497,1
444,0.9781300272881446,1.0663376331012977,1
445,1.059460832554259,-1.627808421903424,0
446,1.158969890035969,-1.6438556412737406,0
447,0.9515706373714214,0.8695873275472107,1
448,-2.827779052956422,-0.5558281141626532,0
449,0.9559089495483468,1.5834911948430306,1
450,1.157740358950904,-0.2346310996824389,0
451,-1.9438277744012689,1.3328200317907493,1
452,0.9272150165449,1.0385018929909684,1
453,-0.9948205263574028,0.5524684162176323,1
454,0.2989436145704913,-0.1678138109016038,0
455,0.3423456558816361,1.8307447674703896,1
456,0.7354849031862092,-0.554672872162804,0
457,1.9926856708705003,-0.6218120218148466,1
458,1.0272166454945435,-0.7209862586048112,0
459,-2.315740101429075,0.6662519134867346,1
460,-0.4890000501053426,-0.8605164352151061,0
461,1.4973496752398807,-0.8301329537944251,0
462,-1.284833474642083,0.7059858955964412,1
463,-0.3881774984458315,0.224156375785602,0
464,1.1443231099152082,0.5254815834575153,1
465,-1.8472510080923308,-1.6725165732138287,0
466,0.0176616275308323,1.4985238247679509,1
467,-0.6560839705566657,-1.7972924583021737,0
468,1.3661799664888572,,1
469,,0.7068754780037922,1
470,0.6711607281926957,1.16362404479669,1
471,0.8377550262187348,2.1563667799056674,1
472,-0.9907493136299746,,0
473,-0.4399846659569294,-0.2926432979995668,0
474,0.9620831026344576,-0.5755574307874267,0
475,0.9483522608008396,1.7315644866251687,1
476,-1.110922653807963,0.5303409544756523,1
477,-1.3746805794035506,-2.341501950974214,0
478,-1.5698442115544506,1.0580342545035388,1
479,-0.407168844036903,,1
480,-2.115181334498976,-1.3810867914118523,0
481,0.511840078860726,2.0061419497223523,1
482,0.8154482347753724,-1.2432477576537526,0
483,-0.0833945210304717,-0.4298325641231499,0
484,-2.617498814446876,0.4120365903866838,0
485,-0.8420321492281109,1.5964126871048228,1
486,1.1535593155410653,-1.046161235743928,0
487,0.9571935093581144,1.7496269068424044,1
488,-2.913506836090002,-0.0304647048384101,1
489,1.281498743710788,0.2743078284083029,1
490,0.9417926446811564,0.7768245067115376,1
491,1.503503695835259,0.4406676025049625,1
492,1.0718381143603306,0.8645416031812627,1
493,0.8643426603476267,-1.5093395218822618,0
494,0.4127705713926047,1.4480641830742933,1
495,-0.8768009818082909,1.388923482695942,1
496,1.3221694157891493,-1.100046063052555,0
497,,-1.789059934431848,0
498,-1.1051740528406315,1.2625854762988125,1
499,0.7402660270327731,-0.6705181098783329,0
500,1.1140268861866536,-1.4497576142666078,0
501,-0.2362744005796629,0.8539904332713206,1
502,0.7628185146458607,-0.583921780384695,0
503,0.7023052260666203,,1
504,-0.3329709172289484,0.6128082411234974,1
505,0.5737956002313439,0.9251759440658464,1
506,0.1892569781207251,-1.407836719391075,0
507,,0.6769425488335028,1
508,-1.3339124916992684,-1.2546161149793722,0
509,1.2093873029331017,1.0597037798481417,1
510,-1.4548758639399488,-0.9064473355877646,0
511,-1.0871583190076373,-1.5976549040111836,0
512,0.0691872323047362,1.5824470196044038,1
513,1.3356038306828488,0.814681755943778,1
514,0.8261846980845002,-1.1642405751769558,0
515,1.2055374444890854,-0.8911512535547774,0
516,-1.1431942633681127,1.0044263523001151,1
517,-1.0831042592450353,-1.3067224319193542,0
518,-1.2012248060333794,1.0475789226556638,1
519,1.1033848287805446,0.8901503330874602,1
520,0.3116643514725599,-1.1175473887814604,0
521,-1.9243406759846249,-0.0590432161706964,1
522,1.202988330170197,,0
523,-1.44429779189579,-2.385469827736065,0
524,1.1201681027817094,1.0991038969760587,1
525,0.8267062987387677,0.7390551745302254,1
526,-2.162126730202817,0.2715279896831489,1
527,0.8997376799454428,-1.079730702512549,0
528,0.9490581607596216,-1.0644294985547278,0
529,-2.008399405583556,0.0481222931686656,1
530,-0.727477850551267,1.1467229934050405,1
531,-1.227613643645724,1.3012579418293198,1
532,-1.7556526303155895,0.552215779073226,0
533,,1.2943236611507904,1
534,-1.5885812212625958,0.1449292151321699,1
535,-1.1001733773989832,1.1802010916737429,1
536,1.2252674278020848,0.7394601339109652,1
537,-1.8281451742758048,-0.7524889268631189,0
538,-0.8352398557252613,-1.7206092201365308,0
539,-0.882733752973504,0.788395905405382,1
540,,-0.2154928711193544,1
541,-0.9069215241134972,0.5019147242491453,1
542,-2.239306035464743,1.048573643953488,1
543,1.0813167829062054,0.563831184775051,1
544,1.1468467825025517,1.4066659116968745,1
545,0.8652562474332788,1.6355291277206463,1
546,0.9733139114401416,-1.43890102010388,0
547,-1.3321340252676277,-0.7927706588179049,0
548,1.1461045475801186,1.178243951210319,1
549,-0.3149456837353771,1.245853675464133,1
550,1.5779394040799362,1.516660606393974,1
551,-1.6025176263795062,-1.3880650840629878,0
552,0.3050264431099941,1.0701808830211397,1
553,,-1.3612602768845214,0
554,0.8640447741477436,1.9271629397229424,1
555,-2.418280385198111,-0.336273648536296,1
556,-0.680461603825769,1.3504846607292325,1
557,,1.2735313911309207,1
558,-0.9988860929266016,-0.9630890718438226,0
559,-0.345732228318542,-1.3878021331818498,0
560,1.1134145046933734,0.8974441342498466,1
561,,-1.2678700349215326,0
562,-2.41657183247521,0.5093056816316404,1
563,1.2199096152684987,,1
564,0.0586339960336568,1.2551599982288624,1
565,1.0022404892737942,-0.4225632369289042,0
566,-1.1191665571262652,0.9686068435555496,1
567,1.654747671163983,-2.3666350634733613,0
568,1.2126145814872054,-1.1631746195651966,0
569,1.069316000319686,-1.1431477213266192,0
570,1.3714957932631011,1.295877062880226,1
571,0.8409786083390672,-0.9794414979785686,0
572,0.9959149425542764,-1.366722158808339,0
573,-2.830138891507671,-0.3406974266882109,0
574,-0.5232055740953859,1.196122142411867,1
575,-0.470139198676494,1.4179425022900778,1
576,-2.05331651971876,1.0213224128013911,1
577,0.5900471609406597,-0.5242139959579525,0
578,1.5511325601812105,0.4573835671418368,1
579,-1.8835860809695424,-0.4460307089890707,0
580,,-0.3263116659124242,0
581,0.8130733999208981,-0.487557513031033,0
582,,1.9602398927492315,1
583,1.2045721624434456,0.4243804370759677,1
584,0.9135339637255008,-1.713136628815944,0
585,1.078487089371092,0.7157085675398053,1
586,-1.705612089655141,-1.4690092465531142,0
587,1.175835331033251,-1.9821909538730085,0
588,0.9275173638389752,1.022406825763053,1
589,1.0657450752479534,-0.4769475954754431,0
590,1.2004382742807376,-1.1317858361507247,0
591,1.0207825127622785,-1.099595359712189,0
592,1.0917724471123125,-1.3144646629476662,0
593,-1.2691269401234668,-0.9384717104672476,0
594,0.8661856891649387,1.9653251783341048,1
595,0.381688187511209,-0.2602801898161104,0
596,1.362147387875627,0.9661784840426804,1
597,-0.7165935910832103,-1.8381174798301811,0
598,-1.1025269682254373,-0.4085541676043075,0
599,1.400017107316922,-1.0966347393653524,0
600,,0.6480696526557639,1
601,0.207440109525784,1.5072687082930214,1
602,-1.9824730492903384,-0.8033888268472377,0
603,,0.6249049016782768,1
604,1.0253912572349166,-0.3578850559377901,0
605,,-1.4374203042786553,0
606,0.9254188790839522,0.9040648562023332,1
607,1.3770611019372831,-1.5134467603504596,0
608,0.9656393125138608,-0.71666226433913,0
609,-2.286190785201807,0.5776997340401021,1
610,-0.9681093744545004,1.361205782354324,1
611,-1.2209565906025694,-1.8271318818698743,0
612,0.6113842759466503,-0.3007224981777017,0
613,1.5030647255216252,-1.4948624165657658,0
614,0.7159647697786722,-1.4968435299701557,0
615,1.2256598156864504,0.9075587415707153,1
616,0.8537273095176452,-0.4765539276714279,0
617,-2.726526894832231,1.0518229233594687,1
618,1.4854116354174882,0.7044569445618045,1
619,-0.9333438047750434,,0
620,-2.220241108183353,-1.292919030064282,0
621,0.0225253641973133,1.1509503884079382,1
622,-1.5132047688361705,0.7047519156940387,1
623,1.1357166193218338,0.7556788318898868,1
624,0.9538245311192116,-0.6071013780197496,0
625,-1.4738541256813642,-1.3249798475221386,0
626,0.4493380708328374,1.5124650054756188,1
627,0.2383293717864978,1.7242353665662271,1
628,-0.1360101411862028,1.2873045913840686,1
629,-1.0102152630708534,-0.5316452443136919,0
630,-0.9761527781389696,-0.7487954330571669,0
631,1.0122337866779847,-2.0995687666013607,0
632,-3.650544039779284,-0.07258482162083,1
633,0.7112053993033087,,0
634,1.2185057018510623,0.759050934945573,1
635,-1.5602361486824918,-1.3679627789105515,0
636,0.700355651638022,1.476374876668402,1
637,1.2323645015697209,1.896879973005728,1
638,-1.7317579910596868,0.3776899379985339,1
639,-2.90159944638331,0.1219351990155122,1
640,1.1634343823084956,-2.060071339378983,0
641,1.1289662337350042,,0
642,-0.5752756178525225,0.620788478053153,0
643,1.1918606042424678,-1.7050518555046108,0
644,-0.6206657530322137,-1.2100464095665089,0
645,1.135380518802333,-1.5245660189421628,0
646,-2.3268416152755877,0.1264503427399518,1
